ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),delivery_category
0xa1a8,HYDRES11DEL02,39.0,4.9,17.43,78.42,17.45,78.44,09-03-2022,10:50,10:55,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,Food
0x2c77,RANCHIRES11DEL03,34.0,4.3,23.36,85.33,23.39,85.36,03-04-2022,17:25,17:30,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,Food
0xbaa4,VADRES20DEL02,36.0,4.8,22.31,73.16,22.33,73.18,05-04-2022,08:50,09:05,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,29,Food
0x8445,HYDRES12DEL03,30.0,4.9,17.43,78.39,17.49,78.45,11-03-2022,19:45,19:50,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,Food
0x3ce8,VADRES14DEL03,29.0,4.8,22.31,73.17,22.34,73.2,19-03-2022,19:55,0.833333333,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,Food
0x9db4,SURRES08DEL03,24.0,4.7,21.17,72.79,21.23,72.85,09-03-2022,23:30,23:35,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,Food
0x4c17,CHENRES02DEL02,37.0,4.8,13.09,80.22,13.11,80.24,03-04-2022,08:25,08:35,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,Grocery
0x74f,CHENRES13DEL02,,,13.03,80.25,13.11,80.33,18-03-2022,,22:35,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,Food
0x6d8f,SURRES11DEL02,30.0,4.8,21.16,72.77,21.24,72.85,08-03-2022,23:25,23:30,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,Food
0x7b92,HYDRES18DEL03,21.0,4.7,17.45,78.38,17.48,78.41,13-03-2022,23:45,1,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Urban,10,Food
0x11e4,CHENRES17DEL02,33.0,4.7,13.05,80.23,13.1,80.28,24-03-2022,18:45,18:50,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,22,Food
0x164d,MYSRES19DEL03,39.0,4.4,12.33,76.62,12.42,76.71,14-03-2022,0.916666667,22:05,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,39,Food
0xbeb1,BANGRES11DEL02,25.0,4.8,12.93,77.62,12.98,77.67,01-04-2022,22:30,22:45,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,Grocery
0xd2e5,LUDHRES13DEL03,26.0,4.7,30.89,75.82,30.95,75.88,11-02-2022,23:35,23:40,Stormy,Jam,1,Meal,motorcycle,0.0,No,Urban,18,Food
0x7c6,VADRES010DEL01,30.0,5.0,22.31,73.17,22.32,73.18,03-03-2022,08:20,08:35,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,Grocery
0xd6c5,GOARES07DEL02,37.0,4.7,15.56,73.75,15.58,73.77,17-02-2022,08:35,08:40,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,Food
0xcfaa,DEHRES14DEL02,39.0,4.7,30.32,78.04,30.34,78.06,11-02-2022,09:45,09:55,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,Food
0xb2b,INDORES14DEL02,21.0,4.9,22.76,75.89,22.84,75.97,02-03-2022,18:50,18:55,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,19,Food
0x47c2,MYSRES03DEL01,31.0,4.1,12.3,76.64,12.34,76.68,21-03-2022,16:20,16:25,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,Food
0x57d0,JAPRES010DEL01,38.0,4.9,26.92,75.79,26.96,75.83,03-03-2022,14:30,14:35,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,Food
0xd7fa,AGRRES04DEL02,35.0,4.9,27.2,78.0,27.33,78.13,12-02-2022,17:30,17:40,Fog,Jam,0,Meal,motorcycle,2.0,No,Urban,36,Food
0x462,RANCHIRES11DEL03,,,-23.36,-85.33,23.45,85.42,08-03-2022,,23:50,,,3,Meal,motorcycle,1.0,No,Metropolitian,15,Food
0x6aed,VADRES09DEL03,39.0,4.9,0.0,0.0,0.03,0.03,05-03-2022,17:40,17:50,Cloudy,Jam,2,Snack,scooter,0.0,No,Urban,17,Food
0x7e6e,COIMBRES07DEL02,31.0,4.8,10.96,76.97,11.01,77.02,01-04-2022,18:30,18:45,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,23,Food
0x856d,RANCHIRES14DEL02,39.0,4.1,0.0,0.0,0.02,0.02,05-04-2022,08:15,08:20,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,Food
0x276e,VADRES15DEL03,26.0,4.7,0.0,0.0,0.03,0.03,05-03-2022,19:25,19:35,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,12,Food
0xb26f,CHENRES010DEL03,39.0,4.2,13.07,80.25,13.1,80.28,28-03-2022,0.916666667,22:05,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,Food
0x1070,HYDRES02DEL02,,,17.41,78.45,17.46,78.5,24-03-2022,,21:05,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,17,Food
0xd010,AGRRES09DEL03,32.0,4.0,0.0,0.0,0.03,0.03,11-02-2022,21:30,21:45,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,Food
0x6095,RANCHIRES14DEL02,34.0,4.9,0.0,0.0,0.08,0.08,27-03-2022,21:30,21:35,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,Food
0x64c5,SURRES04DEL01,25.0,4.8,21.17,72.8,21.21,72.84,28-03-2022,15:45,15:55,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,Food
0xc02,CHENRES010DEL03,38.0,5.0,13.07,80.25,13.1,80.28,21-03-2022,17:10,17:20,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,Food
0x2c0b,BANGRES05DEL03,39.0,4.9,12.97,77.65,13.03,77.71,17-03-2022,19:15,19:30,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,30,Food
0x7b16,RANCHIRES17DEL01,33.0,4.3,23.37,85.34,23.41,85.38,24-03-2022,0.708333333,17:15,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,31,Food
0x63cf,BANGRES04DEL01,30.0,4.7,12.98,77.64,13.02,77.68,07-03-2022,16:40,16:50,Sandstorms,Jam,2,Snack,motorcycle,,No,Metropolitian,32,Food
0x223b,VADRES01DEL02,30.0,4.4,22.31,73.17,22.44,73.3,18-03-2022,17:50,0.75,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,40,Food
0x922a,JAPRES06DEL03,21.0,4.9,26.91,75.8,26.94,75.83,21-03-2022,17:55,18:05,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,15,Food
0x6c5a,RANCHIRES06DEL01,20.0,4.5,23.36,85.33,23.4,85.37,30-03-2022,13:20,13:35,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,51,Food
0xd5a6,DEHRES12DEL03,28.0,4.6,0.0,0.0,0.03,0.03,13-02-2022,17:20,17:35,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,17,Food
0xc72d,AURGRES01DEL01,26.0,4.6,19.88,75.35,19.89,75.36,13-02-2022,11:30,11:35,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,22,Food
0xcda0,ALHRES18DEL02,31.0,4.3,25.45,81.83,25.47,81.85,13-02-2022,0.5,12:10,Windy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,48,Food
0xd719,GOARES20DEL01,27.0,4.6,0.0,0.0,0.07,0.07,12-02-2022,19:25,19:30,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,Food
0x6a7b,MUMRES11DEL02,32.0,5.0,18.99,72.83,19.12,72.96,29-03-2022,21:10,21:25,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,25,Food
0x2d99,SURRES05DEL02,23.0,4.9,21.18,72.8,21.2,72.82,30-03-2022,09:40,09:55,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,10,Food
0x9bfd,PUNERES09DEL02,26.0,4.9,18.54,73.9,18.59,73.95,07-03-2022,19:20,19:25,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,25,Food
0x685c,SURRES06DEL01,34.0,5.0,21.19,72.81,21.3,72.92,08-03-2022,0.791666667,19:10,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,Food
0x340d,PUNERES07DEL02,37.0,4.7,18.55,73.9,18.6,73.95,26-03-2022,18:20,18:35,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,Food
0x3922,COIMBRES010DEL03,21.0,4.9,11.0,76.98,11.03,77.01,01-03-2022,18:30,18:35,Windy,Jam,2,Snack,scooter,0.0,No,,24,Food
0x9205,MYSRES02DEL02,28.0,4.6,12.3,76.64,12.35,76.69,09-03-2022,18:30,18:35,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,Grocery
0xae90,VADRES04DEL02,23.0,4.8,0.0,0.0,0.02,0.02,05-04-2022,10:20,10:35,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,11,Food
0x3d6a,INDORES08DEL01,33.0,4.7,22.73,75.9,22.84,76.01,29-03-2022,20:20,20:30,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,Food
0x8376,MYSRES19DEL03,37.0,4.5,12.33,76.62,12.36,76.65,15-03-2022,0.958333333,23:10,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,Food
0xb6aa,COIMBRES06DEL01,22.0,4.9,11.02,77.0,11.09,77.07,31-03-2022,19:50,0.833333333,Windy,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,Food
0x3730,HYDRES04DEL03,29.0,5.0,17.41,78.33,17.5,78.42,10-03-2022,0.916666667,22:15,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Urban,27,Food
0x9481,JAPRES05DEL03,32.0,4.6,26.91,75.79,26.94,75.82,24-03-2022,23:35,23:50,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,Food
0xe19d,GOARES17DEL03,36.0,4.9,15.5,73.83,15.53,73.86,13-02-2022,22:35,22:50,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,15,Food
0x30d5,COIMBRES07DEL03,37.0,4.7,10.96,76.97,10.99,77.0,28-03-2022,23:40,23:50,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,26,Food
0x998b,JAPRES010DEL01,31.0,4.8,26.92,75.79,26.93,75.8,05-03-2022,10:40,10:50,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,Food
0xb76a,PUNERES06DEL03,21.0,4.9,18.55,73.9,18.61,73.96,07-03-2022,18:25,18:30,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,18,Food
0xc371,AGRRES01DEL01,,,27.16,78.01,27.23,78.08,12-02-2022,,23:05,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,12,Food
0xa472,JAPRES20DEL03,35.0,4.5,26.96,75.78,27.05,75.87,10-03-2022,20:45,0.875,Stormy,Jam,1,Meal,scooter,3.0,Yes,Metropolitian,44,Food
0xa0d3,COIMBRES14DEL01,36.0,4.9,11.0,76.98,11.07,77.05,23-03-2022,22:20,22:25,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,23,Food
0x8dcd,CHENRES05DEL02,34.0,4.5,13.06,80.26,13.11,80.31,30-03-2022,20:40,20:50,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,Food
0xc362,KOCRES03DEL01,26.0,4.5,10.02,76.31,10.03,76.32,17-02-2022,0.458333333,11:10,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,22,Grocery
0xa2da,JAPRES02DEL01,39.0,4.7,26.91,75.81,26.98,75.88,08-03-2022,19:55,20:05,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,19,Food
0x2e43,MYSRES18DEL01,33.0,4.7,12.34,76.62,12.35,76.63,15-03-2022,09:15,09:25,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,10,Food
0x7377,VADRES19DEL01,36.0,4.9,22.31,73.17,22.38,73.24,10-03-2022,17:55,18:05,Windy,Jam,0,Snack,motorcycle,1.0,No,,40,Food
0xd667,BHPRES07DEL02,36.0,4.6,0.0,0.0,0.08,0.08,18-02-2022,22:25,22:40,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,25,Food
0x3efa,RANCHIRES05DEL01,27.0,4.5,23.36,85.32,23.37,85.33,01-04-2022,11:15,11:30,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,20,Grocery
0xdc40,KOLRES17DEL02,37.0,4.8,22.57,88.43,22.62,88.48,11-02-2022,21:35,21:40,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,Food
0x8530,VADRES02DEL02,28.0,4.7,0.0,0.0,0.05,0.05,19-03-2022,23:20,23:35,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,17,Food
0xbb2,INDORES18DEL01,21.0,4.7,22.75,75.9,22.86,76.01,04-03-2022,22:50,23:05,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,15,Food
0x632b,COIMBRES15DEL01,28.0,4.3,11.01,76.95,11.02,76.96,15-03-2022,10:35,10:50,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,Food
0xa652,INDORES17DEL03,26.0,3.9,22.76,75.89,22.79,75.92,13-03-2022,20:35,20:40,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,46,Food
0x325f,HYDRES05DEL01,39.0,4.7,17.43,78.39,17.47,78.43,11-03-2022,16:45,16:55,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,18,Food
0xd3e6,BHPRES08DEL01,27.0,4.8,23.23,77.43,23.24,77.44,15-02-2022,09:10,09:15,Fog,Jam,1,Meal,motorcycle,0.0,No,Urban,10,Food
0xd229,GOARES17DEL03,38.0,4.7,15.5,73.83,15.53,73.86,11-02-2022,17:40,17:45,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,Food
0x2e15,RANCHIRES16DEL03,32.0,4.1,23.37,85.33,23.43,85.39,30-03-2022,21:55,0.916666667,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,42,Food
0xb76e,RANCHIRES09DEL01,25.0,5.0,23.35,85.33,23.42,85.4,10-03-2022,19:35,19:50,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,35,Food
0x953e,COIMBRES16DEL02,38.0,4.9,11.01,76.95,11.06,77.0,01-04-2022,21:10,21:20,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,Food
0x44bc,PUNERES02DEL02,33.0,4.9,18.55,73.8,18.68,73.93,12-03-2022,18:15,18:30,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,22,Food
0x2d82,HYDRES11DEL01,31.0,4.7,17.43,78.42,17.47,78.46,15-03-2022,16:55,17:05,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,17,Food
0x218d,PUNERES12DEL01,22.0,4.6,18.52,73.83,18.53,73.84,28-03-2022,09:20,09:30,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,Food
0x3d76,VADRES14DEL02,27.0,4.8,22.31,73.17,22.44,73.3,14-03-2022,22:20,22:35,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,Food
0xafd7,PUNERES17DEL03,31.0,4.9,18.53,73.83,18.56,73.86,26-03-2022,23:50,24:05:00,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,23,Food
0xa66,CHENRES12DEL02,29.0,4.5,12.97,80.25,13.1,80.38,16-03-2022,23:35,23:50,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,17,Food
0x353d,MUMRES13DEL02,27.0,4.2,19.18,72.83,19.23,72.88,05-03-2022,23:30,23:45,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,18,Food
0x8d35,BANGRES15DEL01,35.0,5.0,12.98,77.7,12.99,77.71,26-03-2022,11:15,11:25,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43,Food
0x5ae0,HYDRES09DEL03,34.0,4.5,17.43,78.41,17.52,78.5,04-04-2022,17:55,18:10,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,Grocery
0x293c,PUNERES08DEL03,36.0,4.2,18.53,73.9,18.59,73.96,01-04-2022,18:30,18:45,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,Food
0x536c,BANGRES14DEL02,38.0,5.0,12.95,77.7,12.97,77.72,19-03-2022,0.5,12:05,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,Food
0xd6de,LUDHRES08DEL03,25.0,4.6,30.9,75.83,30.93,75.86,13-02-2022,22:45,0.958333333,Stormy,Jam,2,Meal,scooter,0.0,No,Urban,19,Food
0xd3f0,BHPRES19DEL02,27.0,4.8,0.0,0.0,0.08,0.08,12-02-2022,19:40,19:50,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,12,Food
0x577c,CHENRES04DEL03,33.0,4.7,13.03,80.21,13.06,80.24,09-03-2022,1,24:15:00,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,Grocery
0x83ad,RANCHIRES15DEL03,32.0,4.8,23.37,85.34,23.43,85.4,05-04-2022,20:45,0.875,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,Grocery
0x40a7,JAPRES12DEL03,28.0,4.9,26.9,75.79,26.93,75.82,09-03-2022,18:55,19:05,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,Food
0x179b,INDORES13DEL02,25.0,4.2,22.75,75.89,22.77,75.91,05-04-2022,08:20,08:25,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,Food
0xa229,HYDRES16DEL02,36.0,4.7,17.44,78.39,17.46,78.41,07-03-2022,11:50,12:05,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,25,Food
0x8229,BANGRES19DEL01,26.0,4.9,12.91,77.68,12.98,77.75,31-03-2022,21:35,21:40,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,Grocery
0x1f3c,BANGRES09DEL02,22.0,5.0,12.93,77.62,13.06,77.75,06-04-2022,21:10,21:25,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,34,Food
0xbb48,COIMBRES01DEL01,39.0,4.9,11.02,76.97,11.09,77.04,14-03-2022,21:30,21:45,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,Food
0xdbdd,KOCRES09DEL03,34.0,4.7,10.0,76.35,10.06,76.41,17-02-2022,21:25,21:35,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,Food
0xbfc4,ALHRES20DEL02,33.0,4.8,25.45,81.83,25.47,81.85,17-02-2022,09:30,09:40,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,Food
0x154a,MYSRES08DEL02,31.0,4.6,12.3,76.67,12.35,76.72,05-03-2022,18:45,18:50,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,26,Food
0x8273,BANGRES08DEL01,35.0,5.0,12.91,77.6,12.95,77.64,01-04-2022,14:55,0.625,Cloudy,Jam,2,Drinks,scooter,1.0,No,Urban,37,Food
0x69a2,JAPRES05DEL02,29.0,4.7,26.91,75.79,27.04,75.92,06-04-2022,18:55,19:05,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,23,Food
0xa03a,SURRES02DEL01,32.0,3.8,21.19,72.79,21.3,72.9,18-03-2022,19:35,19:40,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,31,Grocery
0x8fb2,PUNERES15DEL02,29.0,4.0,18.64,73.75,18.72,73.83,12-03-2022,21:20,21:30,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,33,Food
0x42ec,CHENRES09DEL01,23.0,4.9,13.04,80.26,13.08,80.3,28-03-2022,0.541666667,13:10,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,13,Food
0xa8fb,RANCHIRES18DEL02,24.0,5.0,23.35,85.32,23.37,85.34,07-03-2022,0.5,12:15,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,11,Food
0x8105,INDORES05DEL01,39.0,4.7,22.73,75.88,22.74,75.89,09-03-2022,08:25,08:30,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,Food
0x238b,HYDRES12DEL02,20.0,4.9,17.43,78.39,17.45,78.41,05-03-2022,11:35,11:40,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,Food
0x9e79,JAPRES11DEL03,31.0,4.6,26.9,75.79,26.99,75.88,06-04-2022,22:20,22:30,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,17,Grocery
0x1f79,MUMRES06DEL01,22.0,4.9,19.06,72.83,19.17,72.94,02-03-2022,23:20,23:35,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,Food
0xe199,BHPRES07DEL02,34.0,4.7,0.0,0.0,0.13,0.13,12-02-2022,21:15,21:30,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,40,Food
0xc386,KOLRES14DEL03,,,22.55,88.35,22.58,88.38,11-02-2022,,22:40,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,13,Food
0x5e76,RANCHIRES03DEL03,29.0,4.9,0.0,0.0,0.03,0.03,09-03-2022,18:35,18:50,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17,Food
0x6c6,RANCHIRES08DEL01,34.0,4.8,23.35,85.33,23.42,85.4,14-03-2022,23:10,23:20,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28,Food
0xe08f,BHPRES05DEL01,25.0,4.8,23.21,77.43,23.25,77.47,15-02-2022,16:50,0.708333333,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,15,Food
0xb81a,CHENRES02DEL02,25.0,4.9,13.09,80.22,13.14,80.27,26-03-2022,17:10,17:15,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,Food
0x95b6,VADRES20DEL03,35.0,4.8,22.31,73.16,22.37,73.22,13-03-2022,19:10,19:20,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,Grocery
0x6742,MUMRES13DEL03,24.0,4.5,19.18,72.83,19.24,72.89,15-03-2022,23:40,23:45,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,24,Food
0x7da4,SURRES14DEL01,28.0,4.6,21.16,72.77,21.17,72.78,17-03-2022,0.416666667,10:05,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,11,Food
0x3493,SURRES06DEL02,20.0,4.9,21.19,72.81,21.27,72.89,27-03-2022,22:25,22:35,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,24,Food
0xba88,CHENRES15DEL01,37.0,5.0,13.03,80.28,13.1,80.35,02-04-2022,17:25,17:40,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,29,Food
0xcf61,AGRRES16DEL01,38.0,3.8,0.0,0.0,0.07,0.07,18-02-2022,23:10,23:15,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,33,Food
0xbd23,BANGRES13DEL02,34.0,4.8,12.94,77.61,12.96,77.63,05-04-2022,08:20,08:30,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,17,Food
0xd3e,MYSRES04DEL01,29.0,4.7,12.31,76.67,12.32,76.68,05-03-2022,10:15,10:30,Sunny,Jam,2,Snack,motorcycle,0.0,No,Urban,17,Food
0x1a29,MUMRES20DEL01,27.0,4.4,19.1,72.85,19.17,72.92,27-03-2022,17:30,17:35,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,Food
0x9d8,SURRES04DEL01,27.0,4.1,21.17,72.8,21.24,72.87,23-03-2022,19:40,19:45,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,44,Food
0x3a89,BANGRES07DEL02,38.0,4.8,12.98,77.64,13.0,77.66,07-03-2022,10:35,10:45,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,Food
0x78a9,VADRES11DEL01,37.0,4.1,22.31,73.17,22.38,73.24,10-03-2022,18:30,18:45,Sunny,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,38,Food
0x5634,VADRES02DEL02,37.0,5.0,0.0,0.0,0.05,0.05,11-03-2022,18:10,18:25,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,18,Food
0x29fb,BANGRES18DEL03,35.0,4.6,12.91,77.68,13.0,77.77,02-03-2022,18:10,18:20,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,37,Grocery
0x4641,RANCHIRES18DEL01,25.0,4.9,23.35,85.32,23.39,85.36,30-03-2022,12:55,13:05,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,Food
0x4dc2,JAPRES05DEL03,28.0,4.8,26.91,75.79,27.05,75.93,06-03-2022,21:40,21:50,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,37,Food
0x41a1,RANCHIRES13DEL02,33.0,4.6,23.37,85.34,23.39,85.36,01-03-2022,08:10,08:20,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,Food
0x6df6,COIMBRES06DEL02,29.0,4.9,11.02,77.0,11.1,77.08,04-04-2022,20:25,20:35,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,24,Food
0x2d53,SURRES03DEL01,21.0,4.7,21.19,72.79,21.3,72.9,02-04-2022,17:20,17:35,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,15,Food
0x535e,SURRES02DEL01,27.0,4.6,21.19,72.79,21.2,72.8,03-04-2022,10:55,0.458333333,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,12,Grocery
0xd247,LUDHRES12DEL02,32.0,4.9,30.89,75.82,30.94,75.87,11-02-2022,21:20,21:25,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,16,Food
0xaad,COIMBRES17DEL03,,,11.03,76.94,11.12,77.03,18-03-2022,,20:20,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,Food
0xb8c2,CHENRES18DEL02,35.0,4.5,12.98,80.23,13.0,80.25,19-03-2022,10:50,0.458333333,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,20,Food
0xccb2,LUDHRES13DEL03,37.0,3.6,30.89,75.82,30.98,75.91,12-02-2022,18:30,18:40,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,38,Food
0x9566,SURRES08DEL03,28.0,5.0,21.17,72.79,21.2,72.82,01-04-2022,23:45,1,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,15,Food
0x7dcf,HYDRES03DEL03,32.0,4.7,17.42,78.45,17.51,78.54,29-03-2022,0.958333333,23:05,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,Food
0xcc88,LUDHRES20DEL03,29.0,4.8,30.89,75.79,30.92,75.82,13-02-2022,19:55,20:10,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10,Grocery
